# SOURCE: Computed from weather data using simplified PV model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily PV power output per kW of installed capacity for three agri-PV density variants (low/medium/high ground coverage)
# UNITS: date=YYYY-MM-DD, density_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: PV output = solar_irradiance * tilt_factor(1.05) * temp_factor * (1-system_losses). Temp factor uses cell temp model: T_cell = T_avg + 25C + density_adjustment. Temperature coefficient = -0.4%/C from 25C reference. System losses = 15%.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv
# ASSUMPTIONS: Fixed-tilt 28deg south-facing panels. Module efficiency ~19%. High density panels run 2C cooler (shading effect), low density run 2C hotter. All panels receive full irradiance (panels above crops, not shaded by each other). Tilt factor approximate; full pvlib model would be more accurate.
weather_scenario_id,date,density_variant,kwh_per_kw_per_day,capacity_factor
001,2023-01-26,low,3.5187,0.1466
001,2023-01-26,medium,3.5483,0.1478
001,2023-01-26,high,3.5779,0.1491
001,2023-01-27,low,3.862,0.1609
001,2023-01-27,medium,3.8951,0.1623
001,2023-01-27,high,3.9281,0.1637
001,2023-01-28,low,3.5155,0.1465
001,2023-01-28,medium,3.5456,0.1477
001,2023-01-28,high,3.5758,0.149
001,2023-01-29,low,3.9882,0.1662
001,2023-01-29,medium,4.0222,0.1676
001,2023-01-29,high,4.0563,0.169
001,2023-01-30,low,3.8287,0.1595
001,2023-01-30,medium,3.8614,0.1609
001,2023-01-30,high,3.8942,0.1623
001,2023-01-31,low,3.3324,0.1388
001,2023-01-31,medium,3.3612,0.1401
001,2023-01-31,high,3.3901,0.1413
001,2023-02-01,low,2.9485,0.1229
001,2023-02-01,medium,2.9738,0.1239
001,2023-02-01,high,2.9992,0.125
001,2023-02-02,low,3.1096,0.1296
001,2023-02-02,medium,3.1359,0.1307
001,2023-02-02,high,3.1623,0.1318
001,2023-02-03,low,3.9844,0.166
001,2023-02-03,medium,4.0188,0.1674
001,2023-02-03,high,4.0532,0.1689
001,2023-02-04,low,3.2195,0.1341
001,2023-02-04,medium,3.2467,0.1353
001,2023-02-04,high,3.2739,0.1364
001,2023-02-05,low,3.6658,0.1527
001,2023-02-05,medium,3.6968,0.154
001,2023-02-05,high,3.7278,0.1553
001,2023-02-06,low,3.673,0.153
001,2023-02-06,medium,3.7047,0.1544
001,2023-02-06,high,3.7365,0.1557
001,2023-02-07,low,4.0703,0.1696
001,2023-02-07,medium,4.1056,0.1711
001,2023-02-07,high,4.1409,0.1725
001,2023-02-08,low,3.6355,0.1515
001,2023-02-08,medium,3.6668,0.1528
001,2023-02-08,high,3.6981,0.1541
001,2023-02-09,low,3.4799,0.145
001,2023-02-09,medium,3.5095,0.1462
001,2023-02-09,high,3.539,0.1475
001,2023-02-10,low,3.4626,0.1443
001,2023-02-10,medium,3.4923,0.1455
001,2023-02-10,high,3.522,0.1467
001,2023-02-11,low,4.089,0.1704
001,2023-02-11,medium,4.1241,0.1718
001,2023-02-11,high,4.1592,0.1733
001,2023-02-12,low,3.674,0.1531
001,2023-02-12,medium,3.7052,0.1544
001,2023-02-12,high,3.7364,0.1557
001,2023-02-13,low,3.6603,0.1525
001,2023-02-13,medium,3.6916,0.1538
001,2023-02-13,high,3.723,0.1551
001,2023-02-14,low,4.1325,0.1722
001,2023-02-14,medium,4.1683,0.1737
001,2023-02-14,high,4.204,0.1752
001,2023-02-15,low,4.5842,0.191
001,2023-02-15,medium,4.6241,0.1927
001,2023-02-15,high,4.6641,0.1943
001,2023-02-16,low,3.7412,0.1559
001,2023-02-16,medium,3.7733,0.1572
001,2023-02-16,high,3.8054,0.1586
001,2023-02-17,low,3.6879,0.1537
001,2023-02-17,medium,3.7198,0.155
001,2023-02-17,high,3.7517,0.1563
001,2023-02-18,low,3.8838,0.1618
001,2023-02-18,medium,3.9166,0.1632
001,2023-02-18,high,3.9495,0.1646
001,2023-02-19,low,4.0431,0.1685
001,2023-02-19,medium,4.078,0.1699
001,2023-02-19,high,4.1129,0.1714
001,2023-02-20,low,3.5093,0.1462
001,2023-02-20,medium,3.5393,0.1475
001,2023-02-20,high,3.5693,0.1487
001,2023-02-21,low,4.2599,0.1775
001,2023-02-21,medium,4.2967,0.179
001,2023-02-21,high,4.3336,0.1806
001,2023-02-22,low,3.5705,0.1488
001,2023-02-22,medium,3.6013,0.1501
001,2023-02-22,high,3.632,0.1513
001,2023-02-23,low,4.4084,0.1837
001,2023-02-23,medium,4.4469,0.1853
001,2023-02-23,high,4.4854,0.1869
001,2023-02-24,low,4.0764,0.1699
001,2023-02-24,medium,4.1111,0.1713
001,2023-02-24,high,4.1458,0.1727
001,2023-02-25,low,4.1594,0.1733
001,2023-02-25,medium,4.1958,0.1748
001,2023-02-25,high,4.2321,0.1763
001,2023-02-26,low,4.6676,0.1945
001,2023-02-26,medium,4.708,0.1962
001,2023-02-26,high,4.7485,0.1979
001,2023-02-27,low,3.8372,0.1599
001,2023-02-27,medium,3.8704,0.1613
001,2023-02-27,high,3.9036,0.1627
001,2023-02-28,low,4.0234,0.1676
001,2023-02-28,medium,4.0584,0.1691
001,2023-02-28,high,4.0934,0.1706
001,2023-03-01,low,3.7904,0.1579
001,2023-03-01,medium,3.8229,0.1593
001,2023-03-01,high,3.8554,0.1606
001,2023-03-02,low,3.9073,0.1628
001,2023-03-02,medium,3.9413,0.1642
001,2023-03-02,high,3.9754,0.1656
001,2023-03-03,low,3.8033,0.1585
001,2023-03-03,medium,3.8362,0.1598
001,2023-03-03,high,3.869,0.1612
001,2023-03-04,low,4.3272,0.1803
001,2023-03-04,medium,4.3648,0.1819
001,2023-03-04,high,4.4025,0.1834
001,2023-03-05,low,3.9562,0.1648
001,2023-03-05,medium,3.9904,0.1663
001,2023-03-05,high,4.0246,0.1677
001,2023-03-06,low,3.8717,0.1613
001,2023-03-06,medium,3.9056,0.1627
001,2023-03-06,high,3.9394,0.1641
001,2023-03-07,low,3.9259,0.1636
001,2023-03-07,medium,3.9603,0.165
001,2023-03-07,high,3.9947,0.1664
001,2023-03-08,low,3.9077,0.1628
001,2023-03-08,medium,3.9414,0.1642
001,2023-03-08,high,3.975,0.1656
001,2023-03-09,low,4.3111,0.1796
001,2023-03-09,medium,4.349,0.1812
001,2023-03-09,high,4.3868,0.1828
001,2023-03-10,low,4.5354,0.189
001,2023-03-10,medium,4.5744,0.1906
001,2023-03-10,high,4.6135,0.1922
001,2023-03-11,low,4.5628,0.1901
001,2023-03-11,medium,4.6027,0.1918
001,2023-03-11,high,4.6425,0.1934
001,2023-03-12,low,3.7917,0.158
001,2023-03-12,medium,3.8248,0.1594
001,2023-03-12,high,3.8579,0.1607
001,2023-03-13,low,4.5388,0.1891
001,2023-03-13,medium,4.5777,0.1907
001,2023-03-13,high,4.6167,0.1924
001,2023-03-14,low,4.5367,0.189
001,2023-03-14,medium,4.5762,0.1907
001,2023-03-14,high,4.6157,0.1923
001,2023-03-15,low,4.541,0.1892
001,2023-03-15,medium,4.5805,0.1909
001,2023-03-15,high,4.6201,0.1925
001,2023-03-16,low,4.3809,0.1825
001,2023-03-16,medium,4.419,0.1841
001,2023-03-16,high,4.4571,0.1857
001,2023-03-17,low,4.8123,0.2005
001,2023-03-17,medium,4.8546,0.2023
001,2023-03-17,high,4.8968,0.204
001,2023-03-18,low,3.9237,0.1635
001,2023-03-18,medium,3.9579,0.1649
001,2023-03-18,high,3.9921,0.1663
001,2023-03-19,low,4.2257,0.1761
001,2023-03-19,medium,4.2626,0.1776
001,2023-03-19,high,4.2995,0.1791
001,2023-03-20,low,4.5254,0.1886
001,2023-03-20,medium,4.565,0.1902
001,2023-03-20,high,4.6047,0.1919
001,2023-03-21,low,4.186,0.1744
001,2023-03-21,medium,4.2229,0.176
001,2023-03-21,high,4.2599,0.1775
001,2023-03-22,low,4.3384,0.1808
001,2023-03-22,medium,4.3765,0.1824
001,2023-03-22,high,4.4145,0.1839
001,2023-03-23,low,4.7645,0.1985
001,2023-03-23,medium,4.8066,0.2003
001,2023-03-23,high,4.8487,0.202
001,2023-03-24,low,4.3356,0.1806
001,2023-03-24,medium,4.3738,0.1822
001,2023-03-24,high,4.412,0.1838
001,2023-03-25,low,4.6161,0.1923
001,2023-03-25,medium,4.6557,0.194
001,2023-03-25,high,4.6952,0.1956
001,2023-03-26,low,4.3709,0.1821
001,2023-03-26,medium,4.4091,0.1837
001,2023-03-26,high,4.4473,0.1853
001,2023-03-27,low,4.2419,0.1767
001,2023-03-27,medium,4.279,0.1783
001,2023-03-27,high,4.3161,0.1798
001,2023-03-28,low,4.9039,0.2043
001,2023-03-28,medium,4.9472,0.2061
001,2023-03-28,high,4.9906,0.2079
001,2023-03-29,low,4.8607,0.2025
001,2023-03-29,medium,4.9026,0.2043
001,2023-03-29,high,4.9445,0.206
001,2023-03-30,low,4.7734,0.1989
001,2023-03-30,medium,4.8163,0.2007
001,2023-03-30,high,4.8591,0.2025
001,2023-03-31,low,4.6839,0.1952
001,2023-03-31,medium,4.7252,0.1969
001,2023-03-31,high,4.7666,0.1986
001,2023-04-01,low,4.5464,0.1894
001,2023-04-01,medium,4.5868,0.1911
001,2023-04-01,high,4.6271,0.1928
001,2023-04-02,low,4.4351,0.1848
001,2023-04-02,medium,4.4745,0.1864
001,2023-04-02,high,4.514,0.1881
001,2023-04-03,low,4.8662,0.2028
001,2023-04-03,medium,4.91,0.2046
001,2023-04-03,high,4.9539,0.2064
001,2023-04-04,low,4.4892,0.187
001,2023-04-04,medium,4.5291,0.1887
001,2023-04-04,high,4.569,0.1904
001,2023-04-05,low,4.4549,0.1856
001,2023-04-05,medium,4.4945,0.1873
001,2023-04-05,high,4.5341,0.1889
001,2023-04-06,low,4.9619,0.2067
001,2023-04-06,medium,5.006,0.2086
001,2023-04-06,high,5.0501,0.2104
001,2023-04-07,low,4.9261,0.2053
001,2023-04-07,medium,4.9695,0.2071
001,2023-04-07,high,5.0129,0.2089
001,2023-04-08,low,5.0199,0.2092
001,2023-04-08,medium,5.064,0.211
001,2023-04-08,high,5.108,0.2128
001,2023-04-09,low,4.5979,0.1916
001,2023-04-09,medium,4.6382,0.1933
001,2023-04-09,high,4.6785,0.1949
001,2023-04-10,low,4.7589,0.1983
001,2023-04-10,medium,4.8005,0.2
001,2023-04-10,high,4.8422,0.2018
001,2023-04-11,low,4.9755,0.2073
001,2023-04-11,medium,5.019,0.2091
001,2023-04-11,high,5.0625,0.2109
001,2023-04-12,low,4.7525,0.198
001,2023-04-12,medium,4.7945,0.1998
001,2023-04-12,high,4.8365,0.2015
001,2023-04-13,low,4.7098,0.1962
001,2023-04-13,medium,4.7511,0.198
001,2023-04-13,high,4.7924,0.1997
001,2023-04-14,low,5.0683,0.2112
001,2023-04-14,medium,5.1133,0.2131
001,2023-04-14,high,5.1583,0.2149
001,2023-04-15,low,4.929,0.2054
001,2023-04-15,medium,4.9729,0.2072
001,2023-04-15,high,5.0168,0.209
001,2023-04-16,low,4.972,0.2072
001,2023-04-16,medium,5.0165,0.209
001,2023-04-16,high,5.061,0.2109
001,2023-04-17,low,4.9053,0.2044
001,2023-04-17,medium,4.9488,0.2062
001,2023-04-17,high,4.9924,0.208
001,2023-04-18,low,5.2911,0.2205
001,2023-04-18,medium,5.3395,0.2225
001,2023-04-18,high,5.3879,0.2245
001,2023-04-19,low,4.5737,0.1906
001,2023-04-19,medium,4.6149,0.1923
001,2023-04-19,high,4.6562,0.194
001,2023-04-20,low,5.4198,0.2258
001,2023-04-20,medium,5.4673,0.2278
001,2023-04-20,high,5.5149,0.2298
001,2023-04-21,low,4.674,0.1947
001,2023-04-21,medium,4.7157,0.1965
001,2023-04-21,high,4.7575,0.1982
001,2023-04-22,low,5.0888,0.212
001,2023-04-22,medium,5.1338,0.2139
001,2023-04-22,high,5.1789,0.2158
001,2023-04-23,low,4.8533,0.2022
001,2023-04-23,medium,4.8963,0.204
001,2023-04-23,high,4.9394,0.2058
001,2023-04-24,low,5.2336,0.2181
001,2023-04-24,medium,5.2802,0.22
001,2023-04-24,high,5.3268,0.222
001,2023-04-25,low,5.112,0.213
001,2023-04-25,medium,5.158,0.2149
001,2023-04-25,high,5.204,0.2168
001,2023-04-26,low,5.0747,0.2114
001,2023-04-26,medium,5.1195,0.2133
001,2023-04-26,high,5.1644,0.2152
001,2023-04-27,low,5.175,0.2156
001,2023-04-27,medium,5.2217,0.2176
001,2023-04-27,high,5.2684,0.2195
001,2023-04-28,low,4.9649,0.2069
001,2023-04-28,medium,5.0098,0.2087
001,2023-04-28,high,5.0547,0.2106
001,2023-04-29,low,5.1109,0.213
001,2023-04-29,medium,5.1573,0.2149
001,2023-04-29,high,5.2037,0.2168
001,2023-04-30,low,5.0788,0.2116
001,2023-04-30,medium,5.1239,0.2135
001,2023-04-30,high,5.169,0.2154
001,2023-05-01,low,5.2846,0.2202
001,2023-05-01,medium,5.3323,0.2222
001,2023-05-01,high,5.38,0.2242
001,2023-05-02,low,5.1652,0.2152
001,2023-05-02,medium,5.2117,0.2172
001,2023-05-02,high,5.2582,0.2191
001,2023-05-03,low,5.0974,0.2124
001,2023-05-03,medium,5.1429,0.2143
001,2023-05-03,high,5.1883,0.2162
001,2023-05-04,low,5.2717,0.2197
001,2023-05-04,medium,5.3189,0.2216
001,2023-05-04,high,5.3661,0.2236
001,2023-05-05,low,5.1934,0.2164
001,2023-05-05,medium,5.2407,0.2184
001,2023-05-05,high,5.288,0.2203
001,2023-05-06,low,5.1961,0.2165
001,2023-05-06,medium,5.2431,0.2185
001,2023-05-06,high,5.2901,0.2204
001,2023-05-07,low,5.1592,0.215
001,2023-05-07,medium,5.2058,0.2169
001,2023-05-07,high,5.2523,0.2188
001,2023-05-08,low,5.1221,0.2134
001,2023-05-08,medium,5.1682,0.2153
001,2023-05-08,high,5.2144,0.2173
001,2023-05-09,low,5.4456,0.2269
001,2023-05-09,medium,5.4941,0.2289
001,2023-05-09,high,5.5425,0.2309
001,2023-05-10,low,5.3224,0.2218
001,2023-05-10,medium,5.3702,0.2238
001,2023-05-10,high,5.4179,0.2257
001,2023-05-11,low,5.0337,0.2097
001,2023-05-11,medium,5.0792,0.2116
001,2023-05-11,high,5.1247,0.2135
001,2023-05-12,low,5.417,0.2257
001,2023-05-12,medium,5.4654,0.2277
001,2023-05-12,high,5.5138,0.2297
001,2023-05-13,low,5.2084,0.217
001,2023-05-13,medium,5.2555,0.219
001,2023-05-13,high,5.3026,0.2209
001,2023-05-14,low,5.6125,0.2339
001,2023-05-14,medium,5.6626,0.2359
001,2023-05-14,high,5.7127,0.238
001,2023-05-15,low,5.3037,0.221
001,2023-05-15,medium,5.3514,0.223
001,2023-05-15,high,5.3991,0.225
001,2023-05-16,low,5.1698,0.2154
001,2023-05-16,medium,5.2171,0.2174
001,2023-05-16,high,5.2643,0.2193
001,2023-05-17,low,5.2502,0.2188
001,2023-05-17,medium,5.2981,0.2208
001,2023-05-17,high,5.3459,0.2227
001,2023-05-18,low,5.3893,0.2246
001,2023-05-18,medium,5.438,0.2266
001,2023-05-18,high,5.4867,0.2286
001,2023-05-19,low,5.2935,0.2206
001,2023-05-19,medium,5.3415,0.2226
001,2023-05-19,high,5.3894,0.2246
001,2023-05-20,low,5.4112,0.2255
001,2023-05-20,medium,5.46,0.2275
001,2023-05-20,high,5.5089,0.2295
001,2023-05-21,low,5.41,0.2254
001,2023-05-21,medium,5.4588,0.2275
001,2023-05-21,high,5.5077,0.2295
001,2023-05-22,low,5.1663,0.2153
001,2023-05-22,medium,5.2135,0.2172
001,2023-05-22,high,5.2608,0.2192
001,2023-05-23,low,5.3917,0.2247
001,2023-05-23,medium,5.4411,0.2267
001,2023-05-23,high,5.4906,0.2288
001,2023-05-24,low,5.305,0.221
001,2023-05-24,medium,5.353,0.223
001,2023-05-24,high,5.4011,0.225
001,2023-05-25,low,5.2906,0.2204
001,2023-05-25,medium,5.3381,0.2224
001,2023-05-25,high,5.3855,0.2244
001,2023-05-26,low,5.4477,0.227
001,2023-05-26,medium,5.4974,0.2291
001,2023-05-26,high,5.5471,0.2311
001,2023-05-27,low,5.3727,0.2239
001,2023-05-27,medium,5.4216,0.2259
001,2023-05-27,high,5.4705,0.2279
001,2023-05-28,low,5.2664,0.2194
001,2023-05-28,medium,5.3144,0.2214
001,2023-05-28,high,5.3623,0.2234
001,2023-05-29,low,5.4656,0.2277
001,2023-05-29,medium,5.5157,0.2298
001,2023-05-29,high,5.5657,0.2319
001,2023-05-30,low,5.3021,0.2209
001,2023-05-30,medium,5.3511,0.223
001,2023-05-30,high,5.4001,0.225
001,2023-05-31,low,5.2574,0.2191
001,2023-05-31,medium,5.3057,0.2211
001,2023-05-31,high,5.354,0.2231
001,2023-06-01,low,5.4203,0.2258
001,2023-06-01,medium,5.4692,0.2279
001,2023-06-01,high,5.5182,0.2299
001,2023-06-02,low,5.2718,0.2197
001,2023-06-02,medium,5.3202,0.2217
001,2023-06-02,high,5.3686,0.2237
001,2023-06-03,low,5.3258,0.2219
001,2023-06-03,medium,5.3749,0.224
001,2023-06-03,high,5.4239,0.226
001,2023-06-04,low,5.4028,0.2251
001,2023-06-04,medium,5.452,0.2272
001,2023-06-04,high,5.5012,0.2292
001,2023-06-05,low,5.3016,0.2209
001,2023-06-05,medium,5.351,0.223
001,2023-06-05,high,5.4004,0.225
001,2023-06-06,low,5.1961,0.2165
001,2023-06-06,medium,5.2443,0.2185
001,2023-06-06,high,5.2924,0.2205
001,2023-06-07,low,5.4993,0.2291
001,2023-06-07,medium,5.5501,0.2313
001,2023-06-07,high,5.6009,0.2334
001,2023-06-08,low,5.4767,0.2282
001,2023-06-08,medium,5.527,0.2303
001,2023-06-08,high,5.5773,0.2324
001,2023-06-09,low,5.3674,0.2236
001,2023-06-09,medium,5.4168,0.2257
001,2023-06-09,high,5.4663,0.2278
001,2023-06-10,low,5.3707,0.2238
001,2023-06-10,medium,5.4208,0.2259
001,2023-06-10,high,5.4709,0.228
001,2023-06-11,low,5.4073,0.2253
001,2023-06-11,medium,5.4572,0.2274
001,2023-06-11,high,5.507,0.2295
001,2023-06-12,low,5.4922,0.2288
001,2023-06-12,medium,5.5423,0.2309
001,2023-06-12,high,5.5925,0.233
001,2023-06-13,low,5.3196,0.2217
001,2023-06-13,medium,5.3685,0.2237
001,2023-06-13,high,5.4173,0.2257
001,2023-06-14,low,5.4253,0.2261
001,2023-06-14,medium,5.4753,0.2281
001,2023-06-14,high,5.5253,0.2302
001,2023-06-15,low,5.5481,0.2312
001,2023-06-15,medium,5.5983,0.2333
001,2023-06-15,high,5.6486,0.2354
001,2023-06-16,low,5.2744,0.2198
001,2023-06-16,medium,5.323,0.2218
001,2023-06-16,high,5.3717,0.2238
001,2023-06-17,low,5.438,0.2266
001,2023-06-17,medium,5.4886,0.2287
001,2023-06-17,high,5.5391,0.2308
001,2023-06-18,low,5.5257,0.2302
001,2023-06-18,medium,5.5755,0.2323
001,2023-06-18,high,5.6254,0.2344
001,2023-06-19,low,5.1898,0.2162
001,2023-06-19,medium,5.2383,0.2183
001,2023-06-19,high,5.2868,0.2203
001,2023-06-20,low,5.3633,0.2235
001,2023-06-20,medium,5.413,0.2255
001,2023-06-20,high,5.4627,0.2276
001,2023-06-21,low,5.446,0.2269
001,2023-06-21,medium,5.4958,0.229
001,2023-06-21,high,5.5456,0.2311
001,2023-06-22,low,5.4068,0.2253
001,2023-06-22,medium,5.4569,0.2274
001,2023-06-22,high,5.5069,0.2295
001,2023-06-23,low,5.5907,0.2329
001,2023-06-23,medium,5.6421,0.2351
001,2023-06-23,high,5.6936,0.2372
001,2023-06-24,low,5.3912,0.2246
001,2023-06-24,medium,5.4417,0.2267
001,2023-06-24,high,5.4922,0.2288
001,2023-06-25,low,5.3308,0.2221
001,2023-06-25,medium,5.3804,0.2242
001,2023-06-25,high,5.43,0.2262
001,2023-06-26,low,5.5914,0.233
001,2023-06-26,medium,5.6424,0.2351
001,2023-06-26,high,5.6935,0.2372
001,2023-06-27,low,5.4134,0.2256
001,2023-06-27,medium,5.4636,0.2277
001,2023-06-27,high,5.5138,0.2297
001,2023-06-28,low,5.3318,0.2222
001,2023-06-28,medium,5.3811,0.2242
001,2023-06-28,high,5.4303,0.2263
001,2023-06-29,low,5.4439,0.2268
001,2023-06-29,medium,5.4943,0.2289
001,2023-06-29,high,5.5446,0.231
001,2023-06-30,low,5.5684,0.232
001,2023-06-30,medium,5.6194,0.2341
001,2023-06-30,high,5.6705,0.2363
001,2023-07-01,low,5.319,0.2216
001,2023-07-01,medium,5.3689,0.2237
001,2023-07-01,high,5.4188,0.2258
001,2023-07-02,low,5.5405,0.2309
001,2023-07-02,medium,5.5919,0.233
001,2023-07-02,high,5.6434,0.2351
001,2023-07-03,low,5.4326,0.2264
001,2023-07-03,medium,5.4825,0.2284
001,2023-07-03,high,5.5324,0.2305
001,2023-07-04,low,5.5038,0.2293
001,2023-07-04,medium,5.554,0.2314
001,2023-07-04,high,5.6042,0.2335
001,2023-07-05,low,5.4624,0.2276
001,2023-07-05,medium,5.5126,0.2297
001,2023-07-05,high,5.5628,0.2318
001,2023-07-06,low,5.1773,0.2157
001,2023-07-06,medium,5.2255,0.2177
001,2023-07-06,high,5.2737,0.2197
001,2023-07-07,low,5.4758,0.2282
001,2023-07-07,medium,5.5263,0.2303
001,2023-07-07,high,5.5768,0.2324
001,2023-07-08,low,5.3707,0.2238
001,2023-07-08,medium,5.4208,0.2259
001,2023-07-08,high,5.4709,0.228
001,2023-07-09,low,5.0905,0.2121
001,2023-07-09,medium,5.138,0.2141
001,2023-07-09,high,5.1856,0.2161
001,2023-07-10,low,5.2164,0.2174
001,2023-07-10,medium,5.2651,0.2194
001,2023-07-10,high,5.3138,0.2214
001,2023-07-11,low,5.3389,0.2225
001,2023-07-11,medium,5.3884,0.2245
001,2023-07-11,high,5.4379,0.2266
001,2023-07-12,low,5.5588,0.2316
001,2023-07-12,medium,5.6096,0.2337
001,2023-07-12,high,5.6603,0.2358
001,2023-07-13,low,5.3367,0.2224
001,2023-07-13,medium,5.386,0.2244
001,2023-07-13,high,5.4353,0.2265
001,2023-07-14,low,5.3059,0.2211
001,2023-07-14,medium,5.3552,0.2231
001,2023-07-14,high,5.4045,0.2252
001,2023-07-15,low,5.4088,0.2254
001,2023-07-15,medium,5.4588,0.2274
001,2023-07-15,high,5.5087,0.2295
001,2023-07-16,low,5.2064,0.2169
001,2023-07-16,medium,5.255,0.219
001,2023-07-16,high,5.3036,0.221
001,2023-07-17,low,5.2878,0.2203
001,2023-07-17,medium,5.3364,0.2224
001,2023-07-17,high,5.385,0.2244
001,2023-07-18,low,5.3314,0.2221
001,2023-07-18,medium,5.3801,0.2242
001,2023-07-18,high,5.4289,0.2262
001,2023-07-19,low,5.2989,0.2208
001,2023-07-19,medium,5.3477,0.2228
001,2023-07-19,high,5.3966,0.2249
001,2023-07-20,low,5.2169,0.2174
001,2023-07-20,medium,5.2652,0.2194
001,2023-07-20,high,5.3135,0.2214
001,2023-07-21,low,5.5995,0.2333
001,2023-07-21,medium,5.6509,0.2355
001,2023-07-21,high,5.7022,0.2376
001,2023-07-22,low,5.449,0.227
001,2023-07-22,medium,5.4993,0.2291
001,2023-07-22,high,5.5497,0.2312
001,2023-07-23,low,5.2491,0.2187
001,2023-07-23,medium,5.2972,0.2207
001,2023-07-23,high,5.3453,0.2227
001,2023-07-24,low,5.1701,0.2154
001,2023-07-24,medium,5.2185,0.2174
001,2023-07-24,high,5.2669,0.2195
001,2023-07-25,low,5.1874,0.2161
001,2023-07-25,medium,5.235,0.2181
001,2023-07-25,high,5.2827,0.2201
001,2023-07-26,low,5.0693,0.2112
001,2023-07-26,medium,5.1167,0.2132
001,2023-07-26,high,5.1641,0.2152
001,2023-07-27,low,5.0188,0.2091
001,2023-07-27,medium,5.0657,0.2111
001,2023-07-27,high,5.1127,0.213
001,2023-07-28,low,5.1517,0.2147
001,2023-07-28,medium,5.1993,0.2166
001,2023-07-28,high,5.247,0.2186
001,2023-07-29,low,5.3123,0.2213
001,2023-07-29,medium,5.3607,0.2234
001,2023-07-29,high,5.4092,0.2254
001,2023-07-30,low,5.1467,0.2144
001,2023-07-30,medium,5.1935,0.2164
001,2023-07-30,high,5.2402,0.2183
001,2023-07-31,low,5.2779,0.2199
001,2023-07-31,medium,5.3262,0.2219
001,2023-07-31,high,5.3745,0.2239
001,2023-08-01,low,5.1164,0.2132
001,2023-08-01,medium,5.1629,0.2151
001,2023-08-01,high,5.2094,0.2171
001,2023-08-02,low,5.1947,0.2164
001,2023-08-02,medium,5.2432,0.2185
001,2023-08-02,high,5.2917,0.2205
001,2023-08-03,low,4.9259,0.2052
001,2023-08-03,medium,4.9713,0.2071
001,2023-08-03,high,5.0167,0.209
001,2023-08-04,low,5.0511,0.2105
001,2023-08-04,medium,5.0983,0.2124
001,2023-08-04,high,5.1455,0.2144
001,2023-08-05,low,5.2372,0.2182
001,2023-08-05,medium,5.2844,0.2202
001,2023-08-05,high,5.3317,0.2222
001,2023-08-06,low,5.1377,0.2141
001,2023-08-06,medium,5.1848,0.216
001,2023-08-06,high,5.2319,0.218
001,2023-08-07,low,4.9154,0.2048
001,2023-08-07,medium,4.9609,0.2067
001,2023-08-07,high,5.0064,0.2086
001,2023-08-08,low,5.1165,0.2132
001,2023-08-08,medium,5.1636,0.2152
001,2023-08-08,high,5.2107,0.2171
001,2023-08-09,low,5.0253,0.2094
001,2023-08-09,medium,5.0714,0.2113
001,2023-08-09,high,5.1175,0.2132
001,2023-08-10,low,5.0803,0.2117
001,2023-08-10,medium,5.1272,0.2136
001,2023-08-10,high,5.1742,0.2156
001,2023-08-11,low,4.8841,0.2035
001,2023-08-11,medium,4.9297,0.2054
001,2023-08-11,high,4.9754,0.2073
001,2023-08-12,low,4.8452,0.2019
001,2023-08-12,medium,4.8896,0.2037
001,2023-08-12,high,4.934,0.2056
001,2023-08-13,low,5.0684,0.2112
001,2023-08-13,medium,5.115,0.2131
001,2023-08-13,high,5.1615,0.2151
001,2023-08-14,low,5.0235,0.2093
001,2023-08-14,medium,5.07,0.2112
001,2023-08-14,high,5.1164,0.2132
001,2023-08-15,low,4.5724,0.1905
001,2023-08-15,medium,4.6156,0.1923
001,2023-08-15,high,4.6588,0.1941
001,2023-08-16,low,5.0967,0.2124
001,2023-08-16,medium,5.1429,0.2143
001,2023-08-16,high,5.189,0.2162
001,2023-08-17,low,4.8227,0.2009
001,2023-08-17,medium,4.8674,0.2028
001,2023-08-17,high,4.9121,0.2047
001,2023-08-18,low,4.883,0.2035
001,2023-08-18,medium,4.9278,0.2053
001,2023-08-18,high,4.9727,0.2072
001,2023-08-19,low,4.9336,0.2056
001,2023-08-19,medium,4.9791,0.2075
001,2023-08-19,high,5.0246,0.2094
001,2023-08-20,low,5.0624,0.2109
001,2023-08-20,medium,5.1084,0.2129
001,2023-08-20,high,5.1545,0.2148
001,2023-08-21,low,4.8585,0.2024
001,2023-08-21,medium,4.9032,0.2043
001,2023-08-21,high,4.9478,0.2062
001,2023-08-22,low,4.7809,0.1992
001,2023-08-22,medium,4.8249,0.201
001,2023-08-22,high,4.8689,0.2029
001,2023-08-23,low,4.6515,0.1938
001,2023-08-23,medium,4.6952,0.1956
001,2023-08-23,high,4.739,0.1975
001,2023-08-24,low,4.551,0.1896
001,2023-08-24,medium,4.5932,0.1914
001,2023-08-24,high,4.6354,0.1931
001,2023-08-25,low,4.8842,0.2035
001,2023-08-25,medium,4.9289,0.2054
001,2023-08-25,high,4.9736,0.2072
001,2023-08-26,low,4.7123,0.1963
001,2023-08-26,medium,4.7553,0.1981
001,2023-08-26,high,4.7984,0.1999
001,2023-08-27,low,4.6725,0.1947
001,2023-08-27,medium,4.7152,0.1965
