day,small_household_energy_kwh,medium_household_energy_kwh,large_household_energy_kwh,small_household_water_m3,medium_household_water_m3,large_household_water_m3,office_admin_energy_kwh,non_conditioned_warehouse_energy_kwh,climate_controlled_warehouse_energy_kwh,chilled_warehouse_energy_kwh,meeting_hall_energy_kwh,workshop_maintenance_energy_kwh,office_admin_water_m3,non_conditioned_warehouse_water_m3,climate_controlled_warehouse_water_m3,chilled_warehouse_water_m3,meeting_hall_water_m3,workshop_maintenance_water_m3,total_household_energy_kwh,total_building_energy_kwh,total_community_energy_kwh,total_household_water_m3,total_building_water_m3,total_water_m3
2021-01-21,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.375,10.37,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,109.89,583.89,15.246,11.1,26.346
2021-01-22,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,9.08,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.155,572.155,15.246,11.1,26.346
2021-01-23,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.525,10.43,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.1,584.1,15.246,11.1,26.346
2021-01-24,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.825,11.78,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.75,588.75,15.246,11.1,26.346
2021-01-25,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.175,10.7,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,111.02,585.02,15.246,11.1,26.346
2021-01-26,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,9.65,11.29,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,113.085,587.085,15.246,11.1,26.346
2021-01-27,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,6.45,9.99,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,108.585,582.585,15.246,11.1,26.346
2021-01-28,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,9.1,11.07,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,112.315,586.315,15.246,11.1,26.346
2021-01-29,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.925,10.59,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.66,584.66,15.246,11.1,26.346
2021-01-30,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,9.29,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.365,572.365,15.246,11.1,26.346
2021-01-31,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.175,10.7,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,111.02,585.02,15.246,11.1,26.346
2021-02-01,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,9.29,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.365,572.365,15.246,11.1,26.346
2021-02-02,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,5.8,9.72,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,107.665,581.665,15.246,11.1,26.346
2021-02-03,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.05,10.64,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.835,584.835,15.246,11.1,26.346
2021-02-04,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.45,10.8,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,111.395,585.395,15.246,11.1,26.346
2021-02-05,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,9.18,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.255,572.255,15.246,11.1,26.346
2021-02-06,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.575,11.67,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.39,588.39,15.246,11.1,26.346
2021-02-07,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,9.375,11.18,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,112.7,586.7,15.246,11.1,26.346
2021-02-08,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,6.05,9.83,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,108.025,582.025,15.246,11.1,26.346
2021-02-09,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,8.97,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.045,572.045,15.246,11.1,26.346
2021-02-10,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.775,10.53,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.45,584.45,15.246,11.1,26.346
2021-02-11,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.0,10.21,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,109.355,583.355,15.246,11.1,26.346
2021-02-12,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.575,10.86,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,111.58,585.58,15.246,11.1,26.346
2021-02-13,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.525,10.43,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.1,584.1,15.246,11.1,26.346
2021-02-14,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,8.7,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,97.775,571.775,15.246,11.1,26.346
2021-02-15,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.65,10.48,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.275,584.275,15.246,11.1,26.346
2021-02-16,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.925,10.59,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.66,584.66,15.246,11.1,26.346
2021-02-17,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.575,11.67,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.39,588.39,15.246,11.1,26.346
2021-02-18,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.125,10.26,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,109.53,583.53,15.246,11.1,26.346
2021-02-19,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.6,12.91,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.225,659.475,16.05,11.655,27.705
2021-02-20,86.4,153.6,234.0,2.28,5.136,7.83,16.875,4.5,5.0,9.08,13.2,49.5,1.5,0.5,1.0,0.5,1.6,6.0,474.0,98.155,572.155,15.246,11.1,26.346
2021-02-21,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.95,12.64,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.305,658.555,16.05,11.655,27.705
2021-02-22,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.975,11.02,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,112.14,586.14,15.246,11.1,26.346
2021-02-23,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.025,12.26,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.0,657.25,16.05,11.655,27.705
2021-02-24,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.025,11.45,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,113.62,587.62,15.246,11.1,26.346
2021-02-25,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.95,12.64,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.305,658.555,16.05,11.655,27.705
2021-02-26,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,9.1,11.07,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,112.315,586.315,15.246,11.1,26.346
2021-02-27,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,7.375,10.37,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,109.89,583.89,15.246,11.1,26.346
2021-02-28,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.275,13.18,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.17,660.42,16.05,11.655,27.705
2021-03-01,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.3,11.56,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.005,588.005,15.246,11.1,26.346
2021-03-02,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,11.35,11.99,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,115.485,589.485,15.246,11.1,26.346
2021-03-03,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.15,13.13,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.995,660.245,16.05,11.655,27.705
2021-03-04,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.325,10.75,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,111.22,585.22,15.246,11.1,26.346
2021-03-05,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.825,12.59,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.13,658.38,16.05,11.655,27.705
2021-03-06,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,9.9,11.4,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,113.445,587.445,15.246,11.1,26.346
2021-03-07,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,11.225,11.94,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,115.31,589.31,15.246,11.1,26.346
2021-03-08,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.025,12.26,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.0,657.25,16.05,11.655,27.705
2021-03-09,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,8.05,10.64,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,110.835,584.835,15.246,11.1,26.346
2021-03-10,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.025,11.45,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,113.62,587.62,15.246,11.1,26.346
2021-03-11,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,15.875,13.83,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.82,663.07,16.05,11.655,27.705
2021-03-12,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.8,13.4,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.915,661.165,16.05,11.655,27.705
2021-03-13,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.55,12.48,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.745,657.995,16.05,11.655,27.705
2021-03-14,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.475,12.86,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.05,659.3,16.05,11.655,27.705
2021-03-15,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.275,12.37,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.36,657.61,16.05,11.655,27.705
2021-03-16,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.925,14.26,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,131.3,664.55,16.05,11.655,27.705
2021-03-17,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.95,12.64,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.305,658.555,16.05,11.655,27.705
2021-03-18,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.275,13.18,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.17,660.42,16.05,11.655,27.705
2021-03-19,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,16.925,14.26,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,131.3,664.55,16.05,11.655,27.705
2021-03-20,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.025,12.26,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,124.0,657.25,16.05,11.655,27.705
2021-03-21,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.375,14.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.125,729.625,16.05,11.655,27.705
2021-03-22,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.425,11.61,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.18,588.18,15.246,11.1,26.346
2021-03-23,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.05,15.12,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.07,730.57,16.05,11.655,27.705
2021-03-24,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,13.875,13.02,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.61,659.86,16.05,11.655,27.705
2021-03-25,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.55,13.29,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.555,660.805,16.05,11.655,27.705
2021-03-26,86.4,153.6,234.0,2.28,5.136,7.83,19.125,5.0,10.3,11.56,14.32,53.7,1.5,0.5,1.0,0.5,1.6,6.0,474.0,114.005,588.005,15.246,11.1,26.346
2021-03-27,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.275,13.18,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.17,660.42,16.05,11.655,27.705
2021-03-28,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,12.95,12.64,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,125.305,658.555,16.05,11.655,27.705
2021-03-29,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.4,13.23,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.345,660.595,16.05,11.655,27.705
2021-03-30,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,15.875,13.83,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.82,663.07,16.05,11.655,27.705
2021-03-31,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.9,15.07,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.87,730.37,16.05,11.655,27.705
2021-04-01,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.2,14.37,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,131.685,664.935,16.05,11.655,27.705
2021-04-02,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.725,14.58,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.42,665.67,16.05,11.655,27.705
2021-04-03,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.15,13.13,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,126.995,660.245,16.05,11.655,27.705
2021-04-04,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.925,13.45,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,128.09,661.34,16.05,11.655,27.705
2021-04-05,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.225,16.42,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.545,735.045,16.05,11.655,27.705
2021-04-06,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,15.725,13.77,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,129.61,662.86,16.05,11.655,27.705
2021-04-07,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.35,16.47,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.72,735.22,16.05,11.655,27.705
2021-04-08,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.575,14.53,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,132.22,665.47,16.05,11.655,27.705
2021-04-09,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.375,14.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.125,729.625,16.05,11.655,27.705
2021-04-10,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.425,16.1,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.425,733.925,16.05,11.655,27.705
2021-04-11,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.225,16.42,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.545,735.045,16.05,11.655,27.705
2021-04-12,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.775,15.02,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,137.695,730.195,16.05,11.655,27.705
2021-04-13,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,18.25,14.8,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,136.95,729.45,16.05,11.655,27.705
2021-04-14,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,19.45,15.29,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,138.64,731.14,16.05,11.655,27.705
2021-04-15,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.625,15.77,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,140.295,732.795,16.05,11.655,27.705
2021-04-16,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.35,16.47,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.72,735.22,16.05,11.655,27.705
2021-04-17,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.225,15.61,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,139.735,732.235,16.05,11.655,27.705
2021-04-18,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.1,16.37,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.37,734.87,16.05,11.655,27.705
2021-04-19,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2021-04-20,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.95,16.31,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.16,734.66,16.05,11.655,27.705
2021-04-21,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.95,16.31,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,142.16,734.66,16.05,11.655,27.705
2021-04-22,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.4,17.325,14.42,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,131.86,665.11,16.05,11.655,27.705
2021-04-23,97.2,172.8,263.25,2.4,5.4,8.25,21.375,5.0,14.675,13.34,15.44,57.9,1.575,0.525,1.05,0.525,1.68,6.3,533.25,127.73,660.98,16.05,11.655,27.705
2021-04-24,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.9,16.69,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.49,735.99,16.05,11.655,27.705
2021-04-25,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.825,16.26,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.985,734.485,16.05,11.655,27.705
2021-04-26,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.9,15.88,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,140.68,733.18,16.05,11.655,27.705
2021-04-27,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.15,16.8,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.85,736.35,16.05,11.655,27.705
2021-04-28,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.625,16.58,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.105,735.605,16.05,11.655,27.705
2021-04-29,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.925,17.93,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.46,811.21,17.655,12.765,30.42
2021-04-30,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.425,16.91,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.235,736.735,16.05,11.655,27.705
2021-05-01,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,21.425,16.1,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,141.425,733.925,16.05,11.655,27.705
2021-05-02,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.2,18.04,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.845,811.595,17.655,12.765,30.42
2021-05-03,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.275,16.85,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,144.025,736.525,16.05,11.655,27.705
2021-05-04,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.4,17.72,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.725,810.475,17.655,12.765,30.42
2021-05-05,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,23.025,16.74,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.665,736.165,16.05,11.655,27.705
2021-05-06,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.75,16.64,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.29,735.79,16.05,11.655,27.705
2021-05-07,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2021-05-08,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2021-05-09,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.325,18.09,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.02,811.77,17.655,12.765,30.42
2021-05-10,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.6,17.39,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.89,738.39,16.05,11.655,27.705
2021-05-11,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,20.625,15.77,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,140.295,732.795,16.05,11.655,27.705
2021-05-12,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,24.6,17.39,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,145.89,738.39,16.05,11.655,27.705
2021-05-13,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.05,18.8,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.455,814.205,17.655,12.765,30.42
2021-05-14,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.4,17.72,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.725,810.475,17.655,12.765,30.42
2021-05-15,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.675,17.82,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.1,810.85,17.655,12.765,30.42
2021-05-16,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.125,19.23,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.96,815.71,17.655,12.765,30.42
2021-05-17,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,24.875,17.5,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,157.98,809.73,17.655,12.765,30.42
2021-05-18,108.0,192.0,292.5,2.4,5.4,8.25,22.5,5.4,22.9,16.69,16.0,60.0,1.575,0.525,1.05,0.525,1.68,6.3,592.5,143.49,735.99,16.05,11.655,27.705
2021-05-19,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.725,18.26,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.59,812.34,17.655,12.765,30.42
2021-05-20,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.075,17.99,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,159.67,811.42,17.655,12.765,30.42
2021-05-21,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,25.0,17.55,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,158.155,809.905,17.655,12.765,30.42
2021-05-22,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.25,18.47,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.325,813.075,17.655,12.765,30.42
2021-05-23,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.25,19.28,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.135,815.885,17.655,12.765,30.42
2021-05-24,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.05,18.8,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.455,814.205,17.655,12.765,30.42
2021-05-25,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.125,19.23,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,163.96,815.71,17.655,12.765,30.42
2021-05-26,129.6,230.4,351.0,2.64,5.94,9.075,29.25,5.75,33.225,20.9,19.36,72.6,1.725,0.575,1.15,0.575,1.84,6.9,711.0,181.085,892.085,17.655,12.765,30.42
2021-05-27,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.65,18.63,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.885,813.635,17.655,12.765,30.42
2021-05-28,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,29.525,19.39,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,164.52,816.27,17.655,12.765,30.42
2021-05-29,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.65,18.63,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,161.885,813.635,17.655,12.765,30.42
2021-05-30,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,26.875,18.31,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,160.79,812.54,17.655,12.765,30.42
2021-05-31,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,27.8,18.69,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.095,813.845,17.655,12.765,30.42
2021-06-01,118.8,211.2,321.75,2.64,5.94,9.075,25.875,5.75,28.2,18.85,17.68,66.3,1.725,0.575,1.15,0.575,1.84,6.9,651.75,162.655,814.405,17.655,12.765,30.42
