# SOURCE: Computed from weather data using Weibull-integrated power curve model
# DATE: 2026-02-06
# DESCRIPTION: Normalized daily wind power output per kW of rated capacity for turbine variants (small 10kW, medium 25kW, large 50kW)
# UNITS: date=YYYY-MM-DD, turbine_variant=text, kwh_per_kw_per_day=kWh/kW/day, capacity_factor=dimensionless(0-1)
# LOGIC: Power curve model with cut-in/rated/cut-out speeds integrated over Weibull (Rayleigh, k=2) wind speed distribution. Below cut-in: 0. Cut-in to rated: cubic relationship. Rated to cut-out: full power. Above cut-out: 0. Wind shear correction applied (alpha=0.17) to scale from 10m measurement height to hub height. Weibull scale parameter derived from hub-height daily average wind speed.
# DEPENDENCIES: data/precomputed/weather/daily_weather_scenario_001-toy.csv, settings/data_registry.yaml (equipment.wind_turbines)
# ASSUMPTIONS: Turbines designed for low-wind sites (IEC Class III/IV). Small turbine (10kW): cut-in 2.5 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Medium turbine (25kW): cut-in 3.2 m/s, rated 11.0 m/s, cut-out 25.0 m/s, hub 30m. Large turbine (50kW): cut-in 3.5 m/s, rated 10.0 m/s, cut-out 25.0 m/s, hub 37m. Wind at measurement height (10m) scaled to hub height using power law (alpha=0.17). Hourly wind speeds follow Rayleigh distribution (Weibull k=2).
weather_scenario_id,date,turbine_variant,kwh_per_kw_per_day,capacity_factor
001,2021-06-17,medium,0.538,0.0224
001,2021-06-17,large,0.863,0.036
001,2021-06-18,small,0.8106,0.0338
001,2021-06-18,medium,0.6244,0.026
001,2021-06-18,large,0.9986,0.0416
001,2021-06-19,small,0.7515,0.0313
001,2021-06-19,medium,0.573,0.0239
001,2021-06-19,large,0.9181,0.0383
001,2021-06-20,small,1.317,0.0549
001,2021-06-20,medium,1.0783,0.0449
001,2021-06-20,large,1.6859,0.0702
001,2021-06-21,small,1.2824,0.0534
001,2021-06-21,medium,1.0468,0.0436
001,2021-06-21,large,1.6394,0.0683
001,2021-06-22,small,1.3403,0.0558
001,2021-06-22,medium,1.0997,0.0458
001,2021-06-22,large,1.7173,0.0716
001,2021-06-23,small,2.1737,0.0906
001,2021-06-23,medium,1.8777,0.0782
001,2021-06-23,large,2.8143,0.1173
001,2021-06-24,small,0.9855,0.0411
001,2021-06-24,medium,0.7789,0.0325
001,2021-06-24,large,1.2371,0.0515
001,2021-06-25,small,0.4554,0.019
001,2021-06-25,medium,0.3226,0.0134
001,2021-06-25,large,0.5185,0.0216
001,2021-06-26,small,1.5226,0.0634
001,2021-06-26,medium,1.2674,0.0528
001,2021-06-26,large,1.9613,0.0817
001,2021-06-27,small,2.745,0.1144
001,2021-06-27,medium,2.4233,0.101
001,2021-06-27,large,3.5389,0.1475
001,2021-06-28,small,0.5043,0.021
001,2021-06-28,medium,0.3629,0.0151
001,2021-06-28,large,0.5837,0.0243
001,2021-06-29,small,1.6776,0.0699
001,2021-06-29,medium,1.4113,0.0588
001,2021-06-29,large,2.1671,0.0903
001,2021-06-30,small,1.0251,0.0427
001,2021-06-30,medium,0.8142,0.0339
001,2021-06-30,large,1.2909,0.0538
001,2021-07-01,small,1.1176,0.0466
001,2021-07-01,medium,0.8973,0.0374
001,2021-07-01,large,1.4165,0.059
001,2021-07-02,small,1.4359,0.0598
001,2021-07-02,medium,1.1874,0.0495
001,2021-07-02,large,1.8456,0.0769
001,2021-07-03,small,8.8378,0.3682
001,2021-07-03,medium,8.4696,0.3529
001,2021-07-03,large,10.3312,0.4305
001,2021-07-04,small,1.0052,0.0419
001,2021-07-04,medium,0.7964,0.0332
001,2021-07-04,large,1.2638,0.0527
001,2021-07-05,small,0.5499,0.0229
001,2021-07-05,medium,0.4009,0.0167
001,2021-07-05,large,0.6449,0.0269
001,2021-07-06,small,1.7176,0.0716
001,2021-07-06,medium,1.4486,0.0604
001,2021-07-06,large,2.2199,0.0925
001,2021-07-07,small,1.5101,0.0629
001,2021-07-07,medium,1.2558,0.0523
001,2021-07-07,large,1.9446,0.081
001,2021-07-08,small,0.4098,0.0171
001,2021-07-08,medium,0.2855,0.0119
001,2021-07-08,large,0.4583,0.0191
001,2021-07-09,small,1.1282,0.047
001,2021-07-09,medium,0.9068,0.0378
001,2021-07-09,large,1.4309,0.0596
001,2021-07-10,small,10.0632,0.4193
001,2021-07-10,medium,9.7093,0.4046
001,2021-07-10,large,11.5545,0.4814
001,2021-07-11,small,1.226,0.0511
001,2021-07-11,medium,0.9954,0.0415
001,2021-07-11,large,1.5633,0.0651
001,2021-07-12,small,0.9,0.0375
001,2021-07-12,medium,0.703,0.0293
001,2021-07-12,large,1.1205,0.0467
001,2021-07-13,small,0.6198,0.0258
001,2021-07-13,medium,0.4599,0.0192
001,2021-07-13,large,0.7391,0.0308
001,2021-07-14,small,0.3189,0.0133
001,2021-07-14,medium,0.2132,0.0089
001,2021-07-14,large,0.3404,0.0142
001,2021-07-15,small,1.2484,0.052
001,2021-07-15,medium,1.0158,0.0423
001,2021-07-15,large,1.5935,0.0664
001,2021-07-16,small,0.3189,0.0133
001,2021-07-16,medium,0.2132,0.0089
001,2021-07-16,large,0.3404,0.0142
001,2021-07-17,small,0.2834,0.0118
001,2021-07-17,medium,0.1857,0.0077
001,2021-07-17,large,0.2955,0.0123
001,2021-07-18,small,0.6418,0.0267
001,2021-07-18,medium,0.4786,0.0199
001,2021-07-18,large,0.769,0.032
001,2021-07-19,small,0.7934,0.0331
001,2021-07-19,medium,0.6094,0.0254
001,2021-07-19,large,0.9752,0.0406
001,2021-07-20,small,7.8237,0.326
001,2021-07-20,medium,7.4476,0.3103
001,2021-07-20,large,9.2885,0.387
001,2021-07-21,small,0.3989,0.0166
001,2021-07-21,medium,0.2767,0.0115
001,2021-07-21,large,0.444,0.0185
001,2021-07-22,small,1.5734,0.0656
001,2021-07-22,medium,1.3144,0.0548
001,2021-07-22,large,2.0289,0.0845
001,2021-07-23,small,0.5912,0.0246
001,2021-07-23,medium,0.4356,0.0182
001,2021-07-23,large,0.7005,0.0292
001,2021-07-24,small,0.2708,0.0113
001,2021-07-24,medium,0.1761,0.0073
001,2021-07-24,large,0.2798,0.0117
001,2021-07-25,small,0.711,0.0296
001,2021-07-25,medium,0.538,0.0224
001,2021-07-25,large,0.863,0.036
001,2021-07-26,small,1.5101,0.0629
001,2021-07-26,medium,1.2558,0.0523
001,2021-07-26,large,1.9446,0.081
001,2021-07-27,small,1.0351,0.0431
001,2021-07-27,medium,0.8232,0.0343
001,2021-07-27,large,1.3045,0.0544
001,2021-07-28,small,0.5499,0.0229
001,2021-07-28,medium,0.4009,0.0167
001,2021-07-28,large,0.6449,0.0269
001,2021-07-29,small,0.9565,0.0399
001,2021-07-29,medium,0.7531,0.0314
001,2021-07-29,large,1.1975,0.0499
001,2021-07-30,small,3.8036,0.1585
001,2021-07-30,medium,3.4505,0.1438
001,2021-07-30,large,4.8298,0.2012
001,2021-07-31,small,3.8407,0.16
001,2021-07-31,medium,3.4867,0.1453
001,2021-07-31,large,4.8739,0.2031
001,2021-08-01,small,0.383,0.016
001,2021-08-01,medium,0.2639,0.011
001,2021-08-01,large,0.4231,0.0176
001,2021-08-02,small,0.4734,0.0197
001,2021-08-02,medium,0.3373,0.0141
001,2021-08-02,large,0.5423,0.0226
001,2021-08-03,small,0.3778,0.0157
001,2021-08-03,medium,0.2597,0.0108
001,2021-08-03,large,0.4163,0.0173
001,2021-08-04,small,1.5226,0.0634
001,2021-08-04,medium,1.2674,0.0528
001,2021-08-04,large,1.9613,0.0817
001,2021-08-05,small,0.3778,0.0157
001,2021-08-05,medium,0.2597,0.0108
001,2021-08-05,large,0.4163,0.0173
001,2021-08-06,small,0.2508,0.0104
001,2021-08-06,medium,0.1609,0.0067
001,2021-08-06,large,0.2549,0.0106
001,2021-08-07,small,9.9472,0.4145
001,2021-08-07,medium,9.5917,0.3997
001,2021-08-07,large,11.4403,0.4767
001,2021-08-08,small,0.498,0.0208
001,2021-08-08,medium,0.3577,0.0149
001,2021-08-08,large,0.5752,0.024
001,2021-08-09,small,0.3378,0.0141
001,2021-08-09,medium,0.228,0.0095
001,2021-08-09,large,0.3646,0.0152
001,2021-08-10,small,0.5043,0.021
001,2021-08-10,medium,0.3629,0.0151
001,2021-08-10,large,0.5837,0.0243
001,2021-08-11,small,0.1517,0.0063
001,2021-08-11,medium,0.0887,0.0037
001,2021-08-11,large,0.1375,0.0057
001,2021-08-12,small,0.4209,0.0175
001,2021-08-12,medium,0.2945,0.0123
001,2021-08-12,large,0.4729,0.0197
001,2021-08-13,small,1.0862,0.0453
001,2021-08-13,medium,0.869,0.0362
001,2021-08-13,large,1.374,0.0572
001,2021-08-14,small,0.6644,0.0277
001,2021-08-14,medium,0.4979,0.0207
001,2021-08-14,large,0.7996,0.0333
001,2021-08-15,small,0.4437,0.0185
001,2021-08-15,medium,0.313,0.013
001,2021-08-15,large,0.503,0.021
001,2021-08-16,small,0.9661,0.0403
001,2021-08-16,medium,0.7616,0.0317
001,2021-08-16,large,1.2106,0.0504
001,2021-08-17,small,0.1463,0.0061
001,2021-08-17,medium,0.0849,0.0035
001,2021-08-17,large,0.1314,0.0055
001,2021-08-18,small,0.6493,0.0271
001,2021-08-18,medium,0.485,0.0202
001,2021-08-18,large,0.7791,0.0325
001,2021-08-19,small,0.2069,0.0086
001,2021-08-19,medium,0.1282,0.0053
001,2021-08-19,large,0.2016,0.0084
001,2021-08-20,small,0.498,0.0208
001,2021-08-20,medium,0.3577,0.0149
001,2021-08-20,large,0.5752,0.024
001,2021-08-21,small,0.2209,0.0092
001,2021-08-21,medium,0.1385,0.0058
001,2021-08-21,large,0.2184,0.0091
001,2021-08-22,small,0.1284,0.0054
001,2021-08-22,medium,0.0727,0.003
001,2021-08-22,large,0.1117,0.0047
001,2021-08-23,small,0.2877,0.012
001,2021-08-23,medium,0.189,0.0079
001,2021-08-23,large,0.3009,0.0125
001,2021-08-24,small,0.2035,0.0085
001,2021-08-24,medium,0.1257,0.0052
001,2021-08-24,large,0.1976,0.0082
001,2021-08-25,small,0.4734,0.0197
001,2021-08-25,medium,0.3373,0.0141
001,2021-08-25,large,0.5423,0.0226
001,2021-08-26,small,0.2667,0.0111
001,2021-08-26,medium,0.173,0.0072
001,2021-08-26,large,0.2747,0.0114
001,2021-08-27,small,0.7515,0.0313
001,2021-08-27,medium,0.573,0.0239
001,2021-08-27,large,0.9181,0.0383
001,2021-08-28,small,0.1334,0.0056
001,2021-08-28,medium,0.076,0.0032
001,2021-08-28,large,0.1171,0.0049
001,2021-08-29,small,2.3734,0.0989
001,2021-08-29,medium,2.0676,0.0861
001,2021-08-29,large,3.07,0.1279
001,2021-08-30,small,0.1517,0.0063
001,2021-08-30,medium,0.0887,0.0037
001,2021-08-30,large,0.1375,0.0057
001,2021-08-31,small,0.3143,0.0131
001,2021-08-31,medium,0.2096,0.0087
001,2021-08-31,large,0.3346,0.0139
001,2021-09-01,small,0.3189,0.0133
001,2021-09-01,medium,0.2132,0.0089
001,2021-09-01,large,0.3404,0.0142
001,2021-09-02,small,0.9953,0.0415
001,2021-09-02,medium,0.7876,0.0328
001,2021-09-02,large,1.2504,0.0521
001,2021-09-03,small,1.1388,0.0474
001,2021-09-03,medium,0.9164,0.0382
001,2021-09-03,large,1.4453,0.0602
001,2021-09-04,small,0.1903,0.0079
001,2021-09-04,medium,0.1161,0.0048
001,2021-09-04,large,0.182,0.0076
001,2021-09-05,small,0.1016,0.0042
001,2021-09-05,medium,0.0548,0.0023
001,2021-09-05,large,0.0831,0.0035
001,2021-09-06,small,0.1544,0.0064
001,2021-09-06,medium,0.0906,0.0038
001,2021-09-06,large,0.1406,0.0059
001,2021-09-07,small,0.2355,0.0098
001,2021-09-07,medium,0.1494,0.0062
001,2021-09-07,large,0.2361,0.0098
001,2021-09-08,small,0.3475,0.0145
001,2021-09-08,medium,0.2357,0.0098
001,2021-09-08,large,0.3771,0.0157
001,2021-09-09,small,0.1968,0.0082
001,2021-09-09,medium,0.1209,0.005
001,2021-09-09,large,0.1897,0.0079
001,2021-09-10,small,0.2173,0.0091
001,2021-09-10,medium,0.1359,0.0057
001,2021-09-10,large,0.2141,0.0089
001,2021-09-11,small,0.7597,0.0317
001,2021-09-11,medium,0.5801,0.0242
001,2021-09-11,large,0.9293,0.0387
001,2021-09-12,small,0.3378,0.0141
001,2021-09-12,medium,0.228,0.0095
001,2021-09-12,large,0.3646,0.0152
001,2021-09-13,small,0.4734,0.0197
001,2021-09-13,medium,0.3373,0.0141
001,2021-09-13,large,0.5423,0.0226
001,2021-09-14,small,2.5322,0.1055
001,2021-09-14,medium,2.2192,0.0925
001,2021-09-14,large,3.2715,0.1363
001,2021-09-15,small,0.3235,0.0135
001,2021-09-15,medium,0.2168,0.009
001,2021-09-15,large,0.3463,0.0144
001,2021-09-16,small,0.2877,0.012
001,2021-09-16,medium,0.189,0.0079
001,2021-09-16,large,0.3009,0.0125
001,2021-09-17,small,0.119,0.005
001,2021-09-17,medium,0.0663,0.0028
001,2021-09-17,large,0.1015,0.0042
001,2021-09-18,small,1.0251,0.0427
001,2021-09-18,medium,0.8142,0.0339
001,2021-09-18,large,1.2909,0.0538
001,2021-09-19,small,0.2103,0.0088
001,2021-09-19,medium,0.1307,0.0054
001,2021-09-19,large,0.2057,0.0086
001,2021-09-20,small,0.1601,0.0067
001,2021-09-20,medium,0.0945,0.0039
001,2021-09-20,large,0.1469,0.0061
001,2021-09-21,small,0.1036,0.0043
001,2021-09-21,medium,0.0561,0.0023
001,2021-09-21,large,0.0853,0.0036
001,2021-09-22,small,0.6198,0.0258
001,2021-09-22,medium,0.4599,0.0192
001,2021-09-22,large,0.7391,0.0308
001,2021-09-23,small,0.8192,0.0341
001,2021-09-23,medium,0.632,0.0263
001,2021-09-23,large,1.0104,0.0421
001,2021-09-24,small,0.2245,0.0094
001,2021-09-24,medium,0.1412,0.0059
001,2021-09-24,large,0.2227,0.0093
001,2021-09-25,small,1.0862,0.0453
001,2021-09-25,medium,0.869,0.0362
001,2021-09-25,large,1.374,0.0572
001,2021-09-26,small,1.2824,0.0534
001,2021-09-26,medium,1.0468,0.0436
001,2021-09-26,large,1.6394,0.0683
001,2021-09-27,small,0.3726,0.0155
001,2021-09-27,medium,0.2556,0.0107
001,2021-09-27,large,0.4096,0.0171
001,2021-09-28,small,0.2355,0.0098
001,2021-09-28,medium,0.1494,0.0062
001,2021-09-28,large,0.2361,0.0098
001,2021-09-29,small,0.672,0.028
001,2021-09-29,medium,0.5044,0.021
001,2021-09-29,large,0.81,0.0337
001,2021-09-30,small,0.2392,0.01
001,2021-09-30,medium,0.1522,0.0063
001,2021-09-30,large,0.2407,0.01
001,2021-10-01,small,2.6953,0.1123
001,2021-10-01,medium,2.3755,0.099
001,2021-10-01,large,3.4767,0.1449
001,2021-10-02,small,0.9374,0.0391
001,2021-10-02,medium,0.7361,0.0307
001,2021-10-02,large,1.1715,0.0488
001,2021-10-03,small,0.1747,0.0073
001,2021-10-03,medium,0.1049,0.0044
001,2021-10-03,large,0.1638,0.0068
001,2021-10-04,small,1.6121,0.0672
001,2021-10-04,medium,1.3503,0.0563
001,2021-10-04,large,2.0803,0.0867
001,2021-10-05,small,0.1544,0.0064
001,2021-10-05,medium,0.0906,0.0038
001,2021-10-05,large,0.1406,0.0059
001,2021-10-06,small,0.3097,0.0129
001,2021-10-06,medium,0.2061,0.0086
001,2021-10-06,large,0.3288,0.0137
001,2021-10-07,small,1.1071,0.0461
001,2021-10-07,medium,0.8878,0.037
001,2021-10-07,large,1.4023,0.0584
001,2021-10-08,small,0.2792,0.0116
001,2021-10-08,medium,0.1825,0.0076
001,2021-10-08,large,0.2902,0.0121
001,2021-10-09,small,1.3054,0.0544
001,2021-10-09,medium,1.0677,0.0445
001,2021-10-09,large,1.6704,0.0696
001,2021-10-10,small,0.0936,0.0039
001,2021-10-10,medium,0.0496,0.0021
001,2021-10-10,large,0.075,0.0031
001,2021-10-11,small,1.2372,0.0515
001,2021-10-11,medium,1.0055,0.0419
001,2021-10-11,large,1.5784,0.0658
001,2021-10-12,small,0.4856,0.0202
001,2021-10-12,medium,0.3474,0.0145
001,2021-10-12,large,0.5586,0.0233
001,2021-10-13,small,0.1436,0.006
001,2021-10-13,medium,0.0831,0.0035
001,2021-10-13,large,0.1284,0.0054
001,2021-10-14,small,0.0955,0.004
001,2021-10-14,medium,0.0509,0.0021
001,2021-10-14,large,0.077,0.0032
001,2021-10-15,small,0.0879,0.0037
001,2021-10-15,medium,0.046,0.0019
001,2021-10-15,large,0.0692,0.0029
001,2021-10-16,small,0.1057,0.0044
001,2021-10-16,medium,0.0575,0.0024
001,2021-10-16,large,0.0875,0.0036
001,2021-10-17,small,0.6568,0.0274
001,2021-10-17,medium,0.4914,0.0205
001,2021-10-17,large,0.7893,0.0329
001,2021-10-18,small,0.11,0.0046
001,2021-10-18,medium,0.0603,0.0025
001,2021-10-18,large,0.092,0.0038
001,2021-10-19,small,2.1888,0.0912
001,2021-10-19,medium,1.892,0.0788
001,2021-10-19,large,2.8337,0.1181
001,2021-10-20,small,0.184,0.0077
001,2021-10-20,medium,0.1116,0.0046
001,2021-10-20,large,0.1745,0.0073
001,2021-10-21,small,0.2355,0.0098
001,2021-10-21,medium,0.1494,0.0062
001,2021-10-21,large,0.2361,0.0098
001,2021-10-22,small,5.828,0.2428
001,2021-10-22,medium,5.4498,0.2271
001,2021-10-22,large,7.1484,0.2978
001,2021-10-23,small,0.6198,0.0258
001,2021-10-23,medium,0.4599,0.0192
001,2021-10-23,large,0.7391,0.0308
001,2021-10-24,small,0.5171,0.0215
001,2021-10-24,medium,0.3735,0.0156
001,2021-10-24,large,0.6007,0.025
001,2021-10-25,small,2.7616,0.1151
001,2021-10-25,medium,2.4393,0.1016
001,2021-10-25,large,3.5597,0.1483
001,2021-10-26,small,0.141,0.0059
001,2021-10-26,medium,0.0813,0.0034
001,2021-10-26,large,0.1255,0.0052
001,2021-10-27,small,0.3524,0.0147
001,2021-10-27,medium,0.2396,0.01
001,2021-10-27,large,0.3834,0.016
001,2021-10-28,small,0.3378,0.0141
001,2021-10-28,medium,0.228,0.0095
001,2021-10-28,large,0.3646,0.0152
001,2021-10-29,small,0.3097,0.0129
001,2021-10-29,medium,0.2061,0.0086
001,2021-10-29,large,0.3288,0.0137
001,2021-10-30,small,0.1144,0.0048
001,2021-10-30,medium,0.0633,0.0026
001,2021-10-30,large,0.0966,0.004
001,2021-10-31,small,0.3675,0.0153
001,2021-10-31,medium,0.2515,0.0105
001,2021-10-31,large,0.403,0.0168
001,2021-11-01,small,0.1629,0.0068
001,2021-11-01,medium,0.0965,0.004
001,2021-11-01,large,0.1502,0.0063
001,2021-11-02,small,0.4734,0.0197
001,2021-11-02,medium,0.3373,0.0141
001,2021-11-02,large,0.5423,0.0226
001,2021-11-03,small,2.745,0.1144
001,2021-11-03,medium,2.4233,0.101
001,2021-11-03,large,3.5389,0.1475
001,2021-11-04,small,1.0759,0.0448
001,2021-11-04,medium,0.8598,0.0358
001,2021-11-04,large,1.3599,0.0567
001,2021-11-05,small,0.5912,0.0246
001,2021-11-05,medium,0.4356,0.0182
001,2021-11-05,large,0.7005,0.0292
001,2021-11-06,small,5.0246,0.2094
001,2021-11-06,medium,4.6522,0.1938
001,2021-11-06,large,6.2486,0.2604
001,2021-11-07,small,1.0052,0.0419
001,2021-11-07,medium,0.7964,0.0332
001,2021-11-07,large,1.2638,0.0527
001,2021-11-08,small,1.4851,0.0619
001,2021-11-08,medium,1.2328,0.0514
001,2021-11-08,large,1.9113,0.0796
001,2021-11-09,small,0.9953,0.0415
001,2021-11-09,medium,0.7876,0.0328
001,2021-11-09,large,1.2504,0.0521
001,2021-11-10,small,0.119,0.005
001,2021-11-10,medium,0.0663,0.0028
001,2021-11-10,large,0.1015,0.0042
001,2021-11-11,small,0.0995,0.0041
001,2021-11-11,medium,0.0535,0.0022
001,2021-11-11,large,0.081,0.0034
001,2021-11-12,small,1.1282,0.047
001,2021-11-12,medium,0.9068,0.0378
001,2021-11-12,large,1.4309,0.0596
001,2021-11-13,small,1.1819,0.0492
001,2021-11-13,medium,0.9554,0.0398
001,2021-11-13,large,1.5037,0.0627
001,2021-11-14,small,0.3675,0.0153
001,2021-11-14,medium,0.2515,0.0105
001,2021-11-14,large,0.403,0.0168
001,2021-11-15,small,0.2209,0.0092
001,2021-11-15,medium,0.1385,0.0058
001,2021-11-15,large,0.2184,0.0091
001,2021-11-16,small,1.1071,0.0461
001,2021-11-16,medium,0.8878,0.037
001,2021-11-16,large,1.4023,0.0584
001,2021-11-17,small,0.2281,0.0095
001,2021-11-17,medium,0.1439,0.006
001,2021-11-17,large,0.2271,0.0095
001,2021-11-18,small,0.3936,0.0164
001,2021-11-18,medium,0.2724,0.0114
001,2021-11-18,large,0.437,0.0182
001,2021-11-19,small,2.2496,0.0937
001,2021-11-19,medium,1.9497,0.0812
001,2021-11-19,large,2.9118,0.1213
001,2021-11-20,small,0.1717,0.0072
001,2021-11-20,medium,0.1028,0.0043
001,2021-11-20,large,0.1603,0.0067
001,2021-11-21,small,0.4153,0.0173
001,2021-11-21,medium,0.29,0.0121
001,2021-11-21,large,0.4655,0.0194
001,2021-11-22,small,0.2103,0.0088
001,2021-11-22,medium,0.1307,0.0054
001,2021-11-22,large,0.2057,0.0086
001,2021-11-23,small,0.2877,0.012
001,2021-11-23,medium,0.189,0.0079
001,2021-11-23,large,0.3009,0.0125
001,2021-11-24,small,0.3989,0.0166
001,2021-11-24,medium,0.2767,0.0115
001,2021-11-24,large,0.444,0.0185
001,2021-11-25,small,0.1463,0.0061
001,2021-11-25,medium,0.0849,0.0035
001,2021-11-25,large,0.1314,0.0055
001,2021-11-26,small,1.0656,0.0444
001,2021-11-26,medium,0.8505,0.0354
001,2021-11-26,large,1.346,0.0561
001,2021-11-27,small,0.2173,0.0091
001,2021-11-27,medium,0.1359,0.0057
001,2021-11-27,large,0.2141,0.0089
001,2021-11-28,small,0.2318,0.0097
001,2021-11-28,medium,0.1466,0.0061
001,2021-11-28,large,0.2316,0.0097
001,2021-11-29,small,0.2708,0.0113
001,2021-11-29,medium,0.1761,0.0073
001,2021-11-29,large,0.2798,0.0117
001,2021-11-30,small,6.807,0.2836
001,2021-11-30,medium,6.4273,0.2678
001,2021-11-30,large,8.2138,0.3422
001,2021-12-01,small,1.2824,0.0534
001,2021-12-01,medium,1.0468,0.0436
001,2021-12-01,large,1.6394,0.0683
001,2021-12-02,small,0.2138,0.0089
001,2021-12-02,medium,0.1333,0.0056
001,2021-12-02,large,0.2099,0.0087
001,2021-12-03,small,0.1871,0.0078
001,2021-12-03,medium,0.1138,0.0047
001,2021-12-03,large,0.1782,0.0074
001,2021-12-04,small,8.6391,0.36
001,2021-12-04,medium,8.269,0.3445
001,2021-12-04,large,10.129,0.422
001,2021-12-05,small,0.1778,0.0074
001,2021-12-05,medium,0.1071,0.0045
001,2021-12-05,large,0.1673,0.007
001,2021-12-06,small,0.2318,0.0097
001,2021-12-06,medium,0.1466,0.0061
001,2021-12-06,large,0.2316,0.0097
001,2021-12-07,small,0.8635,0.036
001,2021-12-07,medium,0.6709,0.028
001,2021-12-07,large,1.0708,0.0446
001,2021-12-08,small,0.4379,0.0182
001,2021-12-08,medium,0.3083,0.0128
001,2021-12-08,large,0.4953,0.0206
001,2021-12-09,small,7.8803,0.3283
001,2021-12-09,medium,7.5045,0.3127
001,2021-12-09,large,9.3473,0.3895
001,2021-12-10,small,0.2069,0.0086
001,2021-12-10,medium,0.1282,0.0053
001,2021-12-10,large,0.2016,0.0084
001,2021-12-11,small,0.2627,0.0109
001,2021-12-11,medium,0.1699,0.0071
001,2021-12-11,large,0.2696,0.0112
001,2021-12-12,small,0.5772,0.0241
001,2021-12-12,medium,0.4239,0.0177
001,2021-12-12,large,0.6816,0.0284
001,2021-12-13,small,0.7433,0.031
001,2021-12-13,medium,0.5658,0.0236
001,2021-12-13,large,0.9069,0.0378
001,2021-12-14,small,0.2173,0.0091
001,2021-12-14,medium,0.1359,0.0057
001,2021-12-14,large,0.2141,0.0089
001,2021-12-15,small,0.3882,0.0162
001,2021-12-15,medium,0.2681,0.0112
001,2021-12-15,large,0.43,0.0179
001,2021-12-16,small,0.2508,0.0104
001,2021-12-16,medium,0.1609,0.0067
001,2021-12-16,large,0.2549,0.0106
001,2021-12-17,small,0.3524,0.0147
001,2021-12-17,medium,0.2396,0.01
001,2021-12-17,large,0.3834,0.016
001,2021-12-18,small,0.2209,0.0092
001,2021-12-18,medium,0.1385,0.0058
001,2021-12-18,large,0.2184,0.0091
001,2021-12-19,small,0.5912,0.0246
001,2021-12-19,medium,0.4356,0.0182
001,2021-12-19,large,0.7005,0.0292
001,2021-12-20,small,0.4322,0.018
001,2021-12-20,medium,0.3037,0.0127
001,2021-12-20,large,0.4878,0.0203
001,2021-12-21,small,0.9469,0.0395
001,2021-12-21,medium,0.7446,0.031
001,2021-12-21,large,1.1845,0.0494
001,2021-12-22,small,1.5606,0.065
001,2021-12-22,medium,1.3026,0.0543
001,2021-12-22,large,2.0119,0.0838
001,2021-12-23,small,1.1495,0.0479
001,2021-12-23,medium,0.9261,0.0386
001,2021-12-23,large,1.4598,0.0608
001,2021-12-24,small,0.9,0.0375
001,2021-12-24,medium,0.703,0.0293
001,2021-12-24,large,1.1205,0.0467
001,2021-12-25,small,0.3726,0.0155
001,2021-12-25,medium,0.2556,0.0107
001,2021-12-25,large,0.4096,0.0171
001,2021-12-26,small,0.9661,0.0403
001,2021-12-26,medium,0.7616,0.0317
001,2021-12-26,large,1.2106,0.0504
001,2021-12-27,small,6.1815,0.2576
001,2021-12-27,medium,5.8022,0.2418
001,2021-12-27,large,7.5368,0.314
001,2021-12-28,small,0.4209,0.0175
001,2021-12-28,medium,0.2945,0.0123
001,2021-12-28,large,0.4729,0.0197
001,2021-12-29,small,0.7351,0.0306
001,2021-12-29,medium,0.5588,0.0233
001,2021-12-29,large,0.8958,0.0373
001,2021-12-30,small,0.8106,0.0338
001,2021-12-30,medium,0.6244,0.026
001,2021-12-30,large,0.9986,0.0416
001,2021-12-31,small,0.6493,0.0271
001,2021-12-31,medium,0.485,0.0202
001,2021-12-31,large,0.7791,0.0325
001,2022-01-01,small,0.3778,0.0157
001,2022-01-01,medium,0.2597,0.0108
001,2022-01-01,large,0.4163,0.0173
001,2022-01-02,small,0.4554,0.019
001,2022-01-02,medium,0.3226,0.0134
001,2022-01-02,large,0.5185,0.0216
001,2022-01-03,small,0.7849,0.0327
001,2022-01-03,medium,0.602,0.0251
001,2022-01-03,large,0.9636,0.0402
001,2022-01-04,small,1.1928,0.0497
001,2022-01-04,medium,0.9653,0.0402
001,2022-01-04,large,1.5185,0.0633
001,2022-01-05,small,0.7765,0.0324
001,2022-01-05,medium,0.5947,0.0248
001,2022-01-05,large,0.9521,0.0397
001,2022-01-06,small,3.2249,0.1344
001,2022-01-06,medium,2.8869,0.1203
001,2022-01-06,large,4.132,0.1722
001,2022-01-07,small,0.9186,0.0383
001,2022-01-07,medium,0.7194,0.03
001,2022-01-07,large,1.1459,0.0477
001,2022-01-08,small,0.5301,0.0221
001,2022-01-08,medium,0.3843,0.016
001,2022-01-08,large,0.6182,0.0258
001,2022-01-09,small,0.8816,0.0367
001,2022-01-09,medium,0.6868,0.0286
001,2022-01-09,large,1.0955,0.0456
001,2022-01-10,small,0.498,0.0208
001,2022-01-10,medium,0.3577,0.0149
001,2022-01-10,large,0.5752,0.024
001,2022-01-11,small,0.4153,0.0173
001,2022-01-11,medium,0.29,0.0121
001,2022-01-11,large,0.4655,0.0194
001,2022-01-12,small,0.9,0.0375
001,2022-01-12,medium,0.703,0.0293
001,2022-01-12,large,1.1205,0.0467
001,2022-01-13,small,2.0548,0.0856
